"complemento.valorTotal";"emit.cnpj";"emit.xFant";"emit.enderEmit.fone";"emit.enderEmit.xBairro";"emit.enderEmit.xLgr";"emit.enderEmit.xMun";"emit.enderEmit.xPais";"emit.enderEmit.uf";"ide.dhEmi";"ide.natOp";"infAdic.infCpl";"total.icmsTot.vDesc";"total.icmsTot.vFrete";"total.icmsTot.vOutro";"total.icmsTot.vProd";"total.icmsTot.vSeg";"total.icmsTot.vTotTrib";"total.icmsTot.vbc";"total.icmsTot.vbcst";"total.icmsTot.vcofins";"total.icmsTot.vicms";"total.icmsTot.vicmsDeson";"total.icmsTot.vii";"total.icmsTot.vipi";"total.icmsTot.vnf";"total.icmsTot.vpis";"total.icmsTot.vst";"id";"nItem";"prod.indTot";"prod.qCom";"prod.uCom";"prod.vProd";"prod.vUnCom";"prod.xProd"
67,53;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:16:40;"VENDA";"Mesa 66";0;0;0;67,54;0;6,23;0;0;0;0;0;0;0;67,54;0;0;"45";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
72,13;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:16:51;"VENDA";"Mesa 43";0;0;0;72,13;0;4,94;0;0;0;0;0;0;0;72,13;0;0;"46";"1";"1";0,986;"KG";67,63;68,6;"BUFFET"
72,13;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:16:51;"VENDA";"Mesa 43";0;0;0;72,13;0;4,94;0;0;0;0;0;0;0;72,13;0;0;"46";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
32,51;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:17:02;"VENDA";"Mesa 41";0;0;0;32,51;0;1,37;0;0;0;0;0;0;0;32,51;0;0;"47";"1";"1";0,474;"KG";32,51;68,6;"BUFFET"
30,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:17:13;"VENDA";"Mesa 29";0;0;0;30,87;0;1,3;0;0;0;0;0;0;0;30,87;0;0;"48";"1";"1";0,45;"KG";30,87;68,6;"BUFFET"
28,88;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:17:29;"VENDA";"Mesa 38";0;0;0;28,88;0;2,7;0;0;0;0;0;0;0;28,88;0;0;"49";"1";"1";1;"UN";3,5;3,5;"AGUA"
28,88;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:17:29;"VENDA";"Mesa 38";0;0;0;28,88;0;2,7;0;0;0;0;0;0;0;28,88;0;0;"49";"2";"1";0,37;"KG";25,38;68,6;"BUFFET"
28,09;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:24:31;"VENDA";"Mesa 87";0;0;0;28,09;0;3,09;0;0;0;0;0;0;0;28,09;0;0;"50";"1";"1";0,344;"KG";23,59;68,6;"BUFFET"
28,09;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:24:31;"VENDA";"Mesa 87";0;0;0;28,09;0;3,09;0;0;0;0;0;0;0;28,09;0;0;"50";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
21,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:25:08;"VENDA";"Mesa 88";0;0;0;21,37;0;0,9;0;0;0;0;0;0;0;21,37;0;0;"51";"1";"1";1;"UN";4,5;4,5;"SUCO"
21,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:25:08;"VENDA";"Mesa 88";0;0;0;21,37;0;0,9;0;0;0;0;0;0;0;21,37;0;0;"51";"2";"1";0,246;"KG";16,87;68,6;"BUFFET"
24,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:26:17;"VENDA";"Mesa 82";0;0;0;24,39;0;1,03;0;0;0;0;0;0;0;24,39;0;0;"52";"1";"1";1;"UN";4,5;4,5;"LIMONADA"
24,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:26:17;"VENDA";"Mesa 82";0;0;0;24,39;0;1,03;0;0;0;0;0;0;0;24,39;0;0;"52";"2";"1";0,29;"KG";19,89;68,6;"BUFFET"
23,15;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:27:34;"VENDA";"Mesa 86";0;0;0;23,15;0;2,88;0;0;0;0;0;0;0;23,15;0;0;"53";"1";"1";0,272;"KG";18,65;68,6;"BUFFET"
23,15;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:27:34;"VENDA";"Mesa 86";0;0;0;23,15;0;2,88;0;0;0;0;0;0;0;23,15;0;0;"53";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
34,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:28:01;"VENDA";"Mesa 84";0;0;0;34,4;0;3,36;0;0;0;0;0;0;0;34,4;0;0;"54";"1";"1";0,436;"KG";29,9;68,6;"BUFFET"
34,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:28:01;"VENDA";"Mesa 84";0;0;0;34,4;0;3,36;0;0;0;0;0;0;0;34,4;0;0;"54";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
37,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:28:38;"VENDA";"Mesa 85";0;0;0;37,29;0;3,48;0;0;0;0;0;0;0;37,29;0;0;"55";"1";"1";0,478;"KG";32,79;68,6;"BUFFET"
37,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:28:38;"VENDA";"Mesa 85";0;0;0;37,29;0;3,48;0;0;0;0;0;0;0;37,29;0;0;"55";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
64,11;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:32:21;"VENDA";"Mesa 92";0;0;0;64,12;0;2,7;0;0;0;0;0;0;0;64,12;0;0;"56";"1";"1";1;"UN";4,5;4,5;"SUCO"
64,11;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:32:21;"VENDA";"Mesa 92";0;0;0;64,12;0;2,7;0;0;0;0;0;0;0;64,12;0;0;"56";"2";"1";0,77;"KG";52,82;68,6;"BUFFET"
64,11;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:32:21;"VENDA";"Mesa 92";0;0;0;64,12;0;2,7;0;0;0;0;0;0;0;64,12;0;0;"56";"3";"1";1;"UN";6,8;6,8;"HARUMAKI"
20,71;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:33:44;"VENDA";"Mesa 81";0;0;0;20,71;0;0,87;0;0;0;0;0;0;0;20,71;0;0;"57";"1";"1";0,302;"KG";20,71;68,6;"BUFFET"
31,32;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:34:39;"VENDA";"Mesa 80";0;0;0;31,32;0;2,8;0;0;0;0;0;0;0;31,32;0;0;"58";"1";"1";1;"UN";3,5;3,5;"CAFE EXPRESSO"
31,32;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:34:39;"VENDA";"Mesa 80";0;0;0;31,32;0;2,8;0;0;0;0;0;0;0;31,32;0;0;"58";"2";"1";0,34;"KG";23,32;68,6;"BUFFET"
31,32;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:34:39;"VENDA";"Mesa 80";0;0;0;31,32;0;2,8;0;0;0;0;0;0;0;31,32;0;0;"58";"3";"1";1;"UN";4,5;4,5;"SUCO"
46;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:35:19;"VENDA";"Mesa 76";0;0;0;46;0;5,33;0;0;0;0;0;0;0;46;0;0;"59";"1";"1";1;"UN";3,5;3,5;"CAFE EXPRESSO"
46;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:35:19;"VENDA";"Mesa 76";0;0;0;46;0;5,33;0;0;0;0;0;0;0;46;0;0;"59";"2";"1";0,554;"KG";38;68,6;"BUFFET"
46;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:35:19;"VENDA";"Mesa 76";0;0;0;46;0;5,33;0;0;0;0;0;0;0;46;0;0;"59";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
27,54;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:35:46;"VENDA";"Mesa 77";0;0;0;27,54;0;3,07;0;0;0;0;0;0;0;27,54;0;0;"60";"1";"1";0,336;"KG";23,04;68,6;"BUFFET"
27,54;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:35:46;"VENDA";"Mesa 77";0;0;0;27,54;0;3,07;0;0;0;0;0;0;0;27,54;0;0;"60";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
37,36;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:36:28;"VENDA";"Mesa 78";0;0;0;37,36;0;4,96;0;0;0;0;0;0;0;37,36;0;0;"61";"1";"1";1;"UN";3,5;3,5;"AGUA"
37,36;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:36:28;"VENDA";"Mesa 78";0;0;0;37,36;0;4,96;0;0;0;0;0;0;0;37,36;0;0;"61";"2";"1";0,428;"KG";29,36;68,6;"BUFFET"
37,36;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:36:28;"VENDA";"Mesa 78";0;0;0;37,36;0;4,96;0;0;0;0;0;0;0;37,36;0;0;"61";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
56,6;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:37:14;"VENDA";"Mesa 91";0;0;0;56,6;0;6,2;0;0;0;0;0;0;0;56,6;0;0;"62";"1";"1";0,694;"KG";47,6;68,6;"BUFFET"
56,6;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:37:14;"VENDA";"Mesa 91";0;0;0;56,6;0;6,2;0;0;0;0;0;0;0;56,6;0;0;"62";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
56,6;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:37:14;"VENDA";"Mesa 91";0;0;0;56,6;0;6,2;0;0;0;0;0;0;0;56,6;0;0;"62";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
53,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:42:33;"VENDA";"Mesa 64";0;0;0;53,3;0;6,7;0;0;0;0;0;0;0;53,3;0;0;"63";"1";"1";1;"UN";3,5;3,5;"AGUA"
53,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:42:33;"VENDA";"Mesa 64";0;0;0;53,3;0;6,7;0;0;0;0;0;0;0;53,3;0;0;"63";"2";"1";2;"UN";7;3,5;"CAFE EXPRESSO"
53,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:42:33;"VENDA";"Mesa 64";0;0;0;53,3;0;6,7;0;0;0;0;0;0;0;53,3;0;0;"63";"3";"1";0,624;"KG";42,8;68,6;"BUFFET"
55,7;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:46:40;"VENDA";"Mesa 95";0;0;0;55,7;0;2,34;0;0;0;0;0;0;0;55,7;0;0;"64";"1";"1";0,812;"KG";55,7;68,6;"BUFFET"
89,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:56:23;"VENDA";"Mesa 99";0;0;0;89,71;0;9,07;0;0;0;0;0;0;0;89,71;0;0;"65";"1";"1";1;"UN";3,5;3,5;"AGUA"
89,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:56:23;"VENDA";"Mesa 99";0;0;0;89,71;0;9,07;0;0;0;0;0;0;0;89,71;0;0;"65";"2";"1";1,06;"KG";72,71;68,6;"BUFFET"
89,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:56:23;"VENDA";"Mesa 99";0;0;0;89,71;0;9,07;0;0;0;0;0;0;0;89,71;0;0;"65";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
89,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:56:23;"VENDA";"Mesa 99";0;0;0;89,71;0;9,07;0;0;0;0;0;0;0;89,71;0;0;"65";"4";"1";1;"UN";4,5;4,5;"CERVEJA"
89,69;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 13:56:23;"VENDA";"Mesa 99";0;0;0;89,71;0;9,07;0;0;0;0;0;0;0;89,71;0;0;"65";"5";"1";1;"UN";4,5;4,5;"SUCO"
73,49;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:01:27;"VENDA";"Mesa 96";0;0;0;73,51;0;5;0;0;0;0;0;0;0;73,51;0;0;"66";"1";"1";1,006;"KG";69,01;68,6;"BUFFET"
73,49;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:01:27;"VENDA";"Mesa 96";0;0;0;73,51;0;5;0;0;0;0;0;0;0;73,51;0;0;"66";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
17,12;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:05:05;"VENDA";"Mesa 46";0;0;0;17,12;0;2,63;0;0;0;0;0;0;0;17,12;0;0;"67";"1";"1";0,184;"KG";12,62;68,6;"BUFFET"
17,12;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:05:05;"VENDA";"Mesa 46";0;0;0;17,12;0;2,63;0;0;0;0;0;0;0;17,12;0;0;"67";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
40,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:08:43;"VENDA";"Mesa 42";0;0;0;40,57;0;1,7;0;0;0;0;0;0;0;40,57;0;0;"68";"1";"1";0,472;"KG";32,37;68,6;"BUFFET"
40,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:08:43;"VENDA";"Mesa 42";0;0;0;40,57;0;1,7;0;0;0;0;0;0;0;40,57;0;0;"68";"2";"1";1;"UN";8,2;8,2;"BULE CHA"
36,04;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:08:56;"VENDA";"Mesa 44";0;0;0;36,05;0;1,51;0;0;0;0;0;0;0;36,05;0;0;"69";"1";"1";0,406;"KG";27,85;68,6;"BUFFET"
36,04;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:08:56;"VENDA";"Mesa 44";0;0;0;36,05;0;1,51;0;0;0;0;0;0;0;36,05;0;0;"69";"2";"1";1;"UN";8,2;8,2;"BULE CHA"
69,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:09:04;"VENDA";"Mesa 25";0;0;0;69,22;0;2,9;0;0;0;0;0;0;0;69,22;0;0;"70";"1";"1";1;"UN";4,5;4,5;"SUCO"
69,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:09:04;"VENDA";"Mesa 25";0;0;0;69,22;0;2,9;0;0;0;0;0;0;0;69,22;0;0;"70";"2";"1";0,824;"KG";56,52;68,6;"BUFFET"
69,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 14:09:04;"VENDA";"Mesa 25";0;0;0;69,22;0;2,9;0;0;0;0;0;0;0;69,22;0;0;"70";"3";"1";1;"UN";8,2;8,2;"BULE CHA"
105,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 18:59:11;"VENDA";"Mesa 1";0;0;0;105,65;0;5,92;0;0;0;0;0;0;0;105,65;0;0;"71";"1";"1";2;"UN";9;4,5;"SUCO"
105,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 18:59:11;"VENDA";"Mesa 1";0;0;0;105,65;0;5,92;0;0;0;0;0;0;0;105,65;0;0;"71";"2";"1";1;"UN";3,5;3,5;"AGUA"
105,63;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 18:59:11;"VENDA";"Mesa 1";0;0;0;105,65;0;5,92;0;0;0;0;0;0;0;105,65;0;0;"71";"3";"1";1,358;"KG";93,15;68,6;"BUFFET"
51,68;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:13:33;"VENDA";"Mesa 2";0;0;0;51,69;0;4,08;0;0;0;0;0;0;0;51,69;0;0;"72";"1";"1";0,688;"KG";47,19;68,6;"BUFFET"
51,68;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:13:33;"VENDA";"Mesa 2";0;0;0;51,69;0;4,08;0;0;0;0;0;0;0;51,69;0;0;"72";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
37,14;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:25:55;"VENDA";"Mesa 4";0;0;0;37,15;0;3,47;0;0;0;0;0;0;0;37,15;0;0;"73";"1";"1";0,476;"KG";32,65;68,6;"BUFFET"
37,14;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:25:55;"VENDA";"Mesa 4";0;0;0;37,15;0;3,47;0;0;0;0;0;0;0;37,15;0;0;"73";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
24,83;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:49:34;"VENDA";"Mesa 14";0;0;0;24,83;0;1,04;0;0;0;0;0;0;0;24,83;0;0;"74";"1";"1";0,362;"KG";24,83;68,6;"BUFFET"
137,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:53:29;"VENDA";"Mesa 3";0;0;0;137,32;0;11,07;0;0;0;0;0;0;0;137,32;0;0;"75";"1";"1";1;"UN";3,5;3,5;"AGUA"
137,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:53:29;"VENDA";"Mesa 3";0;0;0;137,32;0;11,07;0;0;0;0;0;0;0;137,32;0;0;"75";"2";"1";1,754;"KG";120,32;68,6;"BUFFET"
137,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:53:29;"VENDA";"Mesa 3";0;0;0;137,32;0;11,07;0;0;0;0;0;0;0;137,32;0;0;"75";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
137,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:53:29;"VENDA";"Mesa 3";0;0;0;137,32;0;11,07;0;0;0;0;0;0;0;137,32;0;0;"75";"4";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
137,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:53:29;"VENDA";"Mesa 3";0;0;0;137,32;0;11,07;0;0;0;0;0;0;0;137,32;0;0;"75";"5";"1";1;"UN";4,5;4,5;"SUCO"
44,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:58:24;"VENDA";"Mesa 15";0;0;0;44,92;0;6,87;0;0;0;0;0;0;0;29,51;0;0;"76";"1";"1";0,48;"KG";32,71;68,6;"BUFFET"
44,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:58:24;"VENDA";"Mesa 15";0;0;0;44,92;0;6,87;0;0;0;0;0;0;0;29,51;0;0;"76";"2";"1";2;"UN";9;4,5;"REFRIGERANTE"
44,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 19:58:24;"VENDA";"Mesa 15";0;0;0;44,92;0;6,87;0;0;0;0;0;0;0;29,51;0;0;"76";"3";"1";1;"UN";3,2;3,2;"DOCINHOS"
116,68;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:06:31;"VENDA";"Mesa 7";0;0;0;116,69;0;6,38;0;0;0;0;0;0;0;116,69;0;0;"77";"1";"1";1;"UN";3,5;3,5;"AGUA"
116,68;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:06:31;"VENDA";"Mesa 7";0;0;0;116,69;0;6,38;0;0;0;0;0;0;0;116,69;0;0;"77";"2";"1";1,65;"KG";113,19;68,6;"BUFFET"
13,44;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:16:12;"VENDA";"Mesa 22";0;0;0;13,44;0;0,56;0;0;0;0;0;0;0;13,44;0;0;"78";"1";"1";0,196;"KG";13,44;68,6;"BUFFET"
24,42;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:22:57;"VENDA";"Mesa 17";0;0;0;24,42;0;1,03;0;0;0;0;0;0;0;24,42;0;0;"79";"1";"1";0,356;"KG";24,42;68,6;"BUFFET"
51,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:36:46;"VENDA";"Mesa 16";0;0;0;51,42;0;4,07;0;0;0;0;0;0;0;51,42;0;0;"80";"1";"1";0,684;"KG";46,92;68,6;"BUFFET"
51,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:36:46;"VENDA";"Mesa 16";0;0;0;51,42;0;4,07;0;0;0;0;0;0;0;51,42;0;0;"80";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
56,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:38:57;"VENDA";"Mesa 24";0;0;0;56,08;0;4,27;0;0;0;0;0;0;0;56,08;0;0;"81";"1";"1";0,752;"KG";51,58;68,6;"BUFFET"
56,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:38:57;"VENDA";"Mesa 24";0;0;0;56,08;0;4,27;0;0;0;0;0;0;0;56,08;0;0;"81";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
43,79;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:41:29;"VENDA";"Mesa 28";0;0;0;43,8;0;1,84;0;0;0;0;0;0;0;43,8;0;0;"82";"1";"1";1;"UN";12;12;"TEMAKI"
43,79;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:41:29;"VENDA";"Mesa 28";0;0;0;43,8;0;1,84;0;0;0;0;0;0;0;43,8;0;0;"82";"2";"1";1;"UN";4,5;4,5;"LIMONADA"
43,79;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:41:29;"VENDA";"Mesa 28";0;0;0;43,8;0;1,84;0;0;0;0;0;0;0;43,8;0;0;"82";"3";"1";0,398;"KG";27,3;68,6;"BUFFET"
50,18;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-05 20:45:51;"VENDA";"Mesa 27";0;0;0;50,18;0;4,02;0;0;0;0;0;0;0;50,18;0;0;"83";"1";"1";0,666;"KG";45,68;68,6;"BUFFET"
